City,Datetime,Text,BERT_Score
Sydney,2020-03-04 00:14:29+00:00,"Scientists work around the clock, but coronavirus vaccine will take a year | The New Daily 🤞sooner https://t.co/rjKj0M55MR",3
Sydney,2020-03-04 00:18:45+00:00,Has the CDC included this on their website? #COVID2019 ##coronavirus https://t.co/jes02k8IFY,1
Sydney,2020-03-04 00:21:31+00:00,Wait until a TSA employee gets #CoronaVirus... #GameOver,1
Sydney,2020-03-04 00:25:32+00:00,"@abc730 @leighsales @ScottMorrisonMP Will he withhold truth in the future if it suits him? He certainly will. 

Not a good person to have in charge of the country when truth is so important around the spread of coronavirus.",2
Sydney,2020-03-04 00:37:24+00:00,"@ShoebridgeMLC @AdamBandt Without sick leave workers are likely to keep working when they’re sick. With the coronavirus event taking place, this is not a time to order Uber Eats.",2
Sydney,2020-03-04 00:40:25+00:00,"@ShoebridgeMLC @AdamBandt Government says it will assist businesses impacted by coronavirus. What about ensuring the wages of anybody who gets it. 

Ensuring wages may help control it’s spread. Assisting business won’t.",1
Sydney,2020-03-04 00:41:39+00:00,"di questi tempi in America, da immigrato è meglio “stare dalla parte dei bottoni” (modo di dire italiano) #coronavirus",5
Sydney,2020-03-04 00:48:05+00:00,"Coronavirus: What You Need to Know https://t.co/oUDasOwQ0G
 from @WebMD",5
Sydney,2020-03-04 00:59:03+00:00,"So the #coronavirus #Covid_19 can spread to you if you are too close to someone who cough, sneeze, laugh, sing, breathe and talk. If they don’t hit something along the way, they typically land on the floor or ground. So stop laughing and talking now",2
Sydney,2020-03-04 01:17:00+00:00,"Teach: whats a fun fact about Japan?

Year 1 student: coronavirus

Teach:

Me:

Other teach:

Teach: thats not a fun fact 😅",2
Sydney,2020-03-04 01:51:15+00:00,"What the ???? Everyone has gone mad no pasta 🍝 barillaaus 
Toilet paper 🧻 to@be seen westfieldwarringahmall 
I think this is a little over the top , yes coronavirus 🦠🦠update : toilet paper purchases limited as people… https://t.co/VRET51I0ax",1
Sydney,2020-03-04 01:58:40+00:00,"Of all things to stockpile in case of a Coronavirus quarantine, WHY TP 

STOP STOCKPILING TOILET PAPER

You don't take 8 shits a day

#coronavirusaustralia #panicbuying https://t.co/OQplCx33U2",1
Sydney,2020-03-04 02:06:33+00:00,"@MegaMekaLesbian Ah, some context 😁 Australia is losing its mind over Coronavirus and people have started stockpiling TP 😁",1
Sydney,2020-03-04 02:11:55+00:00,I seriously don’t understand why people are stocking up on toilet paper. What part of the toilet paper is going to help you with the coronavirus? People seriously have massive mental issues. https://t.co/9isf0xV073,1
Sydney,2020-03-04 02:14:34+00:00,If we go into lockdown just know I’m gonna be having coffee and Mel withdrawals for the entire time.,1
Sydney,2020-03-04 02:36:39+00:00,What’s my chance of getting Coronavirus tonight? @SydneyFC @TheAFCCL,1
Sydney,2020-03-04 02:36:44+00:00,El coronavirus qué porcentaje de puntos tiene? https://t.co/CTOYdkkqL5,3
Sydney,2020-03-04 02:46:35+00:00,Not a bit of jax roll left in Sydney 😂 #CoronaVirus,2
Sydney,2020-03-04 02:52:45+00:00,@tesofhs Everyone is panic buying because of the coronavirus even though I don’t know why they are choosing toilet paper and then everyone is copying each other so there’s none left in any supermarket people are fighting over it in shops 😂😂😂,1
Sydney,2020-03-04 02:55:01+00:00,"I never thought, one day our death will be #MadeinChina. 😜
#hindichinibhaibhai
#CoronaVirus #CoronaOutbreak #CoronaAlert #IndiaBattlesCoronaVirus",1
Sydney,2020-03-04 02:56:34+00:00,@velvetropic idiots stocking up on toilet paper because they think the world is gonna end because of coronavirus,1
Sydney,2020-03-04 03:02:42+00:00,"Coronavirus: Response to outbreak compromised by protective equipment shortages, WHO says #Coronavirus https://t.co/RiJiwY2hAt",1
Sydney,2020-03-04 03:15:51+00:00,Sydney University halts spending to manage $200million shortfall due to coronavirus https://t.co/aeiPB5A8bk #HigherEd,1
Sydney,2020-03-04 03:38:14+00:00,ประเทศตัวเองimport กระดาษชำระจากจีนแค่ 40% ที่เหลือผลิตในประเทศ แล้วคือให้เหตุผลว่ารีบกักตุนเพราะ การระบาดของโรค coronavirus ทำให้การผลิตในประเทศจีนหยุดชะงักซึ่งเป็นหนึ่งในซัพพลายเออร์กระดาษชำระที่สำคัญของโลก,1
Sydney,2020-03-04 03:47:59+00:00,Literally just got home to Australia from overseas holidays. No food in so headed for the supermarket in Sydney. OMG it’s no lie - I’ve lost count of how many people are buying loo roll- and lots of it. I’ve never seen anything like this. #everyoneisgoingcrazy #coronavirus,1
Sydney,2020-03-04 03:50:17+00:00,It was only a matter of time: meet the Australians who skated Wuhan during the coronavirus lockdown https://t.co/0IbbFwubdj,1
Sydney,2020-03-04 03:50:17+00:00,It was only a matter of time: meet the Australians who skated Wuhan during the coronavirus lockdown https://t.co/0IbbFwubdj,1
Sydney,2020-03-04 03:58:47+00:00,People at Bondi Beach Woolies have run out of toilet paper and customers are not pleased #coronavirus https://t.co/auk1Q9TTMN,1
Sydney,2020-03-04 03:59:02+00:00,Okay I’ve just got home from overseas and this is ridiculous. As Stephen says calm down. FFS Sydney. I couldn’t even buy a packet of Smiths walkers crisps!  Calm down! #coronavirus #Covid_19 https://t.co/GSlPmYAEtY https://t.co/D0SM6Vni5X,3
Sydney,2020-03-04 04:14:25+00:00,every news channel is at my uni cause coronavirus &amp; macquarie park is all over the place. this is how we die,1
Sydney,2020-03-04 04:20:13+00:00,Australia...you have lost your mind... #panicbuy #Australia #coronavirus #Covid_19 https://t.co/xZMarrFz8p,1
Sydney,2020-03-04 04:21:54+00:00,"Até há uns meses atrás tossiam para disfarçar os peidos. Hoje peidam para disfarçar a tosse.
#coronavirus",1
Sydney,2020-03-04 04:30:01+00:00,"From @smh, how to wash your hands properly. #coronavirus #CoronavirusOubtreak https://t.co/dgtjHKRBHM",5
Sydney,2020-03-04 04:33:46+00:00,"Gobierno de Chile, debe ser el único en su especie, que se ha puesto tan feliz con el primer contagiado por #coronavirus",5
Sydney,2020-03-04 04:35:10+00:00,"Stop and think before you overload your trolley for the sake of a panic buy. 

Our least fortunate will suffer the most from this pandemic - whether it be from the virus itself or the actions of others. #toiletpapergate #CONVID19 https://t.co/twJyf81573",1
Sydney,2020-03-04 04:35:11+00:00,If you’ve engaged in this latest sprawl of #panicbuying - think before you do it again. The best you can do during this time is #WashYourHands 🧼 #coronavirus #Coronavirustruth,5
Sydney,2020-03-04 04:37:28+00:00,@EmilyZFeng @NPR And yet the infection rate suggests the lockdown is ineffective internally.,1
Sydney,2020-03-04 04:37:39+00:00,"Whoever fucking told the public to stock up on toilet paper, I hope you get coronavirus you fucking dumb dog. I genuinely need to toilet paper and now it’s all gone :) https://t.co/wtqsQSuMpe",1
Sydney,2020-03-04 04:38:01+00:00,"Bottled water, rice, pasta, and of cause, toilet and tissue paper cleaned out at the Woolies outlet in Mascot. #covid19australia #COVID19 https://t.co/KbT9VdN0pv",5
Sydney,2020-03-04 04:47:04+00:00,"@manuelribeiro @KetanJ0 Who knows? Misplaced priorities? It's tragicomic. Memes are soooo funny, but the anxiety is real. 
The #toiletpapercrisis #toiletpapergate #coronavirus #coronavirusAustralia",1
Sydney,2020-03-04 05:13:37+00:00,I know this may sound out of character but I agree with the Administration that the coronavirus hysteria needs to calm down. It is stil something to be aware of but the hoarding of supplies and toilet paper needs to stop #washyourhands,3
Sydney,2020-03-04 05:14:16+00:00,Press Release:                  Toilet paper will not stop you from getting coronavirus 😂🚽🧻 #coronavirus #toiletpaper,1
Sydney,2020-03-04 05:24:42+00:00,"Just want to say these were ordered before the global level 2 restrictions on toilet rolls! But @whogivesacraptp ! #environment #coronavirus #toilet @ Sydney, Australia https://t.co/wt9QijfSQL",1
Sydney,2020-03-04 05:31:03+00:00,"In wonderful news, all the #toiletpaper in Tasmania is now compromised. Excellent. #coronavirus https://t.co/8y27znJStd",5
Sydney,2020-03-04 05:31:42+00:00,#WashYourHands as first defence against #coronavirus #COVID19 - with #Shakespeare ! @Shakes_Reloaded https://t.co/AXU42oCMTV,5
Sydney,2020-03-04 05:31:42+00:00,#WashYourHands as first defence against #coronavirus #COVID19 - with #Shakespeare ! @Shakes_Reloaded https://t.co/AXU42oCMTV,5
Sydney,2020-03-04 05:33:28+00:00,The Media is responsible for the panic buying #coronavirus #coronavirusaustralia #covo19 https://t.co/E44YqMrYG4,1
Sydney,2020-03-04 06:00:08+00:00,Alexandria @woolworths now also completely out of tissues and paper towels 🤔 #coronavirus #panicbuying https://t.co/knSR4ML5zt,1
Sydney,2020-03-04 06:02:39+00:00,"Okay Australia, so y’all think toilet papers are the cure for #coronavirus.",3
Sydney,2020-03-04 06:05:17+00:00,My theory on #coronavirus #toiletpapergate : this overhyped ‘news’ coverage is giving everyone the shits.,1
Sydney,2020-03-04 06:06:15+00:00,"@2GB873 @deborah_knight FFS Australia!!!  Crazy weird 

#coronavirus",1
Sydney,2020-03-04 06:19:54+00:00,The #toiletpaper never protect #coronavirus https://t.co/zyZAJrCATq,1
Sydney,2020-03-04 06:20:14+00:00,#toiletpapergate #toiletpapercrisis #coronavirus #auspol https://t.co/DznFriSER9,1
Sydney,2020-03-04 06:23:28+00:00,"So many people are worried about having toilet paper, you should be worried about having food! 
Think about what’s more important. #coronavirus",1
Sydney,2020-03-04 06:24:50+00:00,#coronavirus #sydney #toiletpapercrisis https://t.co/DjkRKmYyt5,1
Sydney,2020-03-04 06:30:47+00:00,#coronavirus #COVIDー19 #COVID #namaste #toiletpapergate #toiletpapercrisis https://t.co/yeV9FshlnL,1
Sydney,2020-03-04 06:40:01+00:00,Crusty ol' dude in Woolworths just sounding girth that those who believe in #coronavirus also are stupid enough to believe in #climatechange ... ahhhh people!,1
Sydney,2020-03-04 06:42:37+00:00,People now raiding petrol stations!! This is beyond a joke #coronavirus,1
Sydney,2020-03-04 06:48:07+00:00,"In Jan, Aussies were generously donating toilet rolls, hand sanitizers and canned goods to the bushfire relief. A month later, we’re greedily stockpiling  the same items while many are going without. Am I the only one who sees the irony in this? #coronavirus #toiletpapergate",1
Sydney,2020-03-04 06:52:58+00:00,With A #coronavirus pandemic imminent and #toiletpapergate affecting the nation I looked at the last 5 pandemics to see what we’ve learned! https://t.co/QxdXfXmF6d,5
Sydney,2020-03-04 06:52:58+00:00,With A #coronavirus pandemic imminent and #toiletpapergate affecting the nation I looked at the last 5 pandemics to see what we’ve learned! https://t.co/QxdXfXmF6d,5
Sydney,2020-03-04 07:00:06+00:00,I’m sorry for joking about coronavirus and people getting sent home bc I think I jinxed myself bc no more cares are being reported and I’m getting emails about it,1
Sydney,2020-03-04 07:08:30+00:00,"AUSTRALIA 🇦🇺 : 
Bushfires 🔥 --&gt; Coronavirus 😷 --&gt; Toilet roll Armageddon 🧻

What a crazy start to 2020! What's next?

#bushfires #coronavirus #toiletpaper",1
Sydney,2020-03-04 07:15:57+00:00,"@9NewsAUS What a load of idiots, maybe the may be using toilet paper to make home made masks 😷, I cannot for the life of me see where the correlation is with toilet paper and COVID19 ???",1
Sydney,2020-03-04 07:27:18+00:00,"Seeing, and sometimes experiencing, a fair bit of coronavirus-related racism of late. The inveterate academic in me wonders how we can make this a teachable moment in #publichealth and #healthpromotion ... ideas, anyone? @AcademicChatter",4
Sydney,2020-03-04 07:33:18+00:00,"#toiletpapergate #belgaonthesPOT   

🧻 Les rayons des supermarchés dévalisés de leurs stocks de papier toilette en #Australie 
#coronavirus   
#belganight  

https://t.co/KE1YqvetLf https://t.co/LzuBrKAWTV",1
Sydney,2020-03-04 07:34:04+00:00,This is all they have in Aldi. Coronavirus doesn't make you shit does it!? https://t.co/KpdfHXzDGp,5
Sydney,2020-03-04 07:36:55+00:00,"@Steam , just an idea. Can you have a sale on @plagueincevol with money proceeds going to help people effected by the #coronavirus ?",1
Sydney,2020-03-04 07:50:35+00:00,"First lecture of the year today ! We talked about the diversity of microbes, the history of microbiology and yes, COVID19 (@WHO into only).",5
Sydney,2020-03-04 08:05:33+00:00,There’s either a serious case of gastro sweeping the nation or we’ve all batshit crazy #coronavirus https://t.co/klA5WcWZcL,1
Sydney,2020-03-04 08:16:32+00:00,I hope whoever at Kimberley Clark came up with the Great Coronavirus Toilet Paper scare campaign is being handsomely promoted and rewarded.,5
Sydney,2020-03-04 08:23:19+00:00,"Bueno hoy les traigo un nuevo clásico, el clásico del coronavirus (?)
Sidney FC VS JEONBUK HYUNDAI de Corea del Sur por la champions asiática https://t.co/Db6JrG2NTC",4
Sydney,2020-03-04 08:28:19+00:00,Incidentally the shelves haven’t been stripped of Cadbury’s and sugary breakfast cereals (despite the special offers). These are undoubtedly killing more people than any virus will. Better way to go mind. #coronavirus https://t.co/bqMr0dlkNW,1
Sydney,2020-03-04 08:32:03+00:00,Pop on @abc730 for a special on #Covid_19 #coronavirus @leighsales @_JustinStevens_,4
Sydney,2020-03-04 08:32:04+00:00,"In a new twist, instead of just having to field questions about moving chemo appointments so patients can travel I now have to determine how they can avoid coronavirus 🦠 whilst travelling",4
Sydney,2020-03-04 08:39:57+00:00,ABC防病专题 7.30: Coronavirus Special https://t.co/XgRIu3UHm6 via @YouTube,4
Sydney,2020-03-04 08:48:04+00:00,@sristee44 China🤦🏻‍♀️ november mai ticket kaatethe not knowing this situation will rise up. Yeah they clearly said due to coronavirus your flight has been cancelled.,1
Sydney,2020-03-04 09:07:29+00:00,We found a good use for toilet paper #CoronavirusOutbreak #coronavirus #auspoI https://t.co/3CrPjf1vTl,4
Sydney,2020-03-04 09:18:29+00:00,"It’s a case of wanting what you really, really can’t have...I really, really wanted to buy toilet paper today #coronavirus #toiletpapergate https://t.co/4DfTnQK4Qc",1
Sydney,2020-03-04 09:19:05+00:00,Current situation in #Australia we running out of tissue paper 😳😳 #ShitOutControl Its a #ShitShow #coronavirus https://t.co/93nyOpahFK,1
Sydney,2020-03-04 09:21:47+00:00,"How powerful is the Media's rhetoric!
A couple of press pieces drove Australians into spastic pandemic preparations.
Now look back @ the most aggressive Media campaign against #Muslims
If you can't find the correlation, then try &amp; buy a roll of toilet paper.
#coronavirusaustralia",1
Sydney,2020-03-04 09:27:38+00:00,"Anyone would think Armageddon is here. My local woolworths_au and @aldiaustralia completely wiped clean of toilet paper 😳💩😷
...
...
...
...
...
#armageddon #armageddonouttahere #coronagram #coronavirus #covid19… https://t.co/QMPQdufFEj",1
Sydney,2020-03-04 09:27:38+00:00,"Anyone would think Armageddon is here. My local woolworths_au and @aldiaustralia completely wiped clean of toilet paper 😳💩😷
...
...
...
...
...
#armageddon #armageddonouttahere #coronagram #coronavirus #covid19… https://t.co/QMPQdufFEj",1
Sydney,2020-03-04 09:28:17+00:00,Meanwhile in Australia 😱 #CoronavirusOutbreak #coronavirus #coronavirusaustria #toiletpapercrisis #Woolworths @woolworths https://t.co/ScJ4rQEz4G,1
Sydney,2020-03-04 09:31:18+00:00,#CoronavirusOutbreak #coronavirus #coronavirusaustria #toiletpapercrisis https://t.co/5Kn6LfkFtN,1
Sydney,2020-03-04 09:46:11+00:00,#Omg Prince William jokes with medics about spreading coronavirus https://t.co/tXgNjZiVxp via @YouTube,1
Sydney,2020-03-04 09:49:56+00:00,#coronavirusaustralia #panicbuying #toiletpapercrisis #Covid_19 #coronavirus https://t.co/tbyBJkDn8h,1
Sydney,2020-03-04 09:50:10+00:00,"Como q los medios se pusieron contentos porque llego el coronavirus a Chile. Es como por “fin somos importantes”, “somos parte del mundo”, “nuestro país está en una lista mundial y no somos una isla, “saldremos en la bbc  y como nos ven los medios internacionales”",5
Sydney,2020-03-04 09:50:50+00:00,"#Australians go crazy shopping, the question is why? 🧐

These videos are taken in #Fairfield area. 

#toiletpapercrisis #Covid_19 #coronavirus #coronavirusaustralia 
#ToiletPaperApocalypse #aldi #coles #woolies #CoronavirusOutbreak https://t.co/0l4dCuYZa8",1
Sydney,2020-03-04 09:54:33+00:00,"🤷🏽‍♂️ I just came back from the shops and there wasn’t any toilet paper 🧻 left...
.
For all you people who can crochet, 🧶 I’d like to place an order! 😳
.
.
#crochetersofinstagram #toiletpaper #crochet #coronavirus… https://t.co/yaLyGXRYgq",1
Sydney,2020-03-04 10:02:50+00:00,#coronavirus #coronavirusaustralia #COVID19 #covid19australia https://t.co/OwVHd2Vu6a,1
Sydney,2020-03-04 10:02:50+00:00,#coronavirus #coronavirusaustralia #COVID19 #covid19australia https://t.co/OwVHd2Vu6a,1
Sydney,2020-03-04 10:04:04+00:00,The @XFLDefenders will defend Coronavirus 🛡,5
Sydney,2020-03-04 10:10:53+00:00,@csaudiovisuel Le #20hmedia de @Qofficiel d'hier soir montre que les chaînes d'info ont passé des experts toute la journée sur le #coronavirus. 100% d'hommes à l'image. #parité ?,1
Sydney,2020-03-04 10:17:59+00:00,"Last one I’m done..
😂😂😂
#corona #coronavirusitalianews #coronavirusaustrailia #coronavírus @ Chippendale https://t.co/fY1aR0w2UN",5
Sydney,2020-03-04 10:21:26+00:00,#toiletpapergate #toiletpapercrisis #coronavirusaustralia #panicbuy #coronavirus https://t.co/f3k78Xt6JS,1
Sydney,2020-03-04 10:32:58+00:00,Hey Britain.. can I come back? The Aussies have officially gone mad and I’m more worried about catching hoarding fever than Coronavirus. https://t.co/cSodqhjyAU,1
Sydney,2020-03-04 10:47:50+00:00,“Sydney.. Have you washed your fucking hands??” @sleafordmods killing it at @Metro_Theatre tonight. #sleafordmods #coronavirus https://t.co/qdUUNexxqz,1
Sydney,2020-03-04 10:50:45+00:00,"@kochie_online Bushfires recovery will add some stimulus but you are right @kochie_online #coronavirus is the factor X 

https://t.co/JpNhzE8zsh",4
Sydney,2020-03-04 10:53:58+00:00,"One can’t even invest from AUD to USD at this trying time, Cos it’s counter productive. Better to wait for this pandemic to end.",1
Sydney,2020-03-04 10:55:15+00:00,It is starting to become clear that the coronavirus panic has been instigated by a secretive international cartel of toilet paper manufacturers … #coronavirus #toiletpaper #doomsdaypoopers,1
Sydney,2020-03-04 11:02:55+00:00,"Was laughing this whole toilet paper shortage off until I realised WE HAVE 2 ROLLS LEFT and no shops have any, I’m not even concerned about getting #coronavirus or being quarantined I just need it because I do lots of poops!!!!",1
Sydney,2020-03-04 11:06:43+00:00,World's main supplier of generic drugs could run out of ingredients https://t.co/VUdmiFURL9 via @smh #coronavirus #Covid_19 #auspoI #medicine,5
Sydney,2020-03-04 11:07:04+00:00,China’s wildlife trade via @SCMPgraphics  https://t.co/08Kl5z0PCH #2020 #Covid_19 #CoronavirusOutbreak #coronavirus #china #wildlife #market value #overall guide,4
Sydney,2020-03-04 11:08:12+00:00,"Sydney #marketing buy one Corona get a free roll of toilet paper. Genius! 
#sydney #coronavirus #autumn @ Sydney, Australia https://t.co/BLwKxWzL6Y",5
Sydney,2020-03-04 11:09:30+00:00,Lo bueno es que acá la gente no se paniquea por el Coronavirus 🦠 ni nada https://t.co/3izF1mlWIA,3
Sydney,2020-03-04 11:21:29+00:00,Cisco Offers Free Webex Licenses to Deal With Coronavirus https://t.co/cGhsDOoLiQ via @AlBawaba,5
Sydney,2020-03-04 11:27:27+00:00,"Toilet paper for sale
Get yourself ready for the apocalypse
Toilet paper for sale
slightly used
one owner
low mileage
various models
3ply scented and printed options available only used in bathroom
Australian residents only for now
P&amp;H incl $50/roll
#tp #toiletpaper #coronavirus",3
Sydney,2020-03-04 11:42:26+00:00,Looking to escape Australia’s #toiletpaperapocalypse? Airlines are slashing international fares in bid to beat #coronavirus downturn https://t.co/Oe6Kh6lcN9 #toiletpapergate,1
Sydney,2020-03-04 11:49:04+00:00,@xennsantiago People here are panicking bout getting supplies for the coronavirus,1
Sydney,2020-03-04 12:00:28+00:00,It seems the lessons from the Spanish Flu went unheeded in China... “Chinese app WeChat censored virus content since 1 Jan” https://t.co/SUHxkbRJNV #coronavirus #censorship #Covid_19,1
Sydney,2020-03-04 12:02:36+00:00,And we wonder why people are panicking... 42 cases of #coronavirus labeled as “racing” around the country! It’s moving almost as fast as the #toiletpapercrisis https://t.co/UivknfHYIC,1
Sydney,2020-03-04 12:07:24+00:00,"Coronavirus: Iran temporarily releases 54,000 inmates to avoid spread in its prisons #Coronavirus https://t.co/py8fRoXU7y",1
Sydney,2020-03-04 12:15:25+00:00,"A friend just showed me this. What it’s like to have #coronavirus. &lt;&lt;Tumble weed blows past&gt;&gt; This is THE best boring news I have EVER seen in my life. 

Onya @theprojecttv for tracking them down
Thank you so much @TraderJoeTrades for sharing. #CoronaVirus is curable. #StayCalm https://t.co/kfvF8SwUq7",1
Sydney,2020-03-04 12:18:33+00:00,"Thanks to cpvets for providing this information on #CoronaVirus and #PetHealth

#Repost cpvets
• • • • • •
There are a lot of questions going around regarding #pets &amp; the novel Coronavirus, so Dr Caroline has… https://t.co/Sy6THl6Qrd",4
Sydney,2020-03-04 12:27:43+00:00,"So, apart from toilet paper, what other items do people consider essential to survive a Coronavirus scare? I visited my local @woolworths supermarket tonight to see what else people were stocking-up on. Healthy food maybe? Handy essentials? #ToiletPaperApocalypse https://t.co/RlnStdtaxf",3
Sydney,2020-03-04 12:42:06+00:00,"The challenge of relying on published data about #coronavirus - “The Official Coronavirus Numbers Are Wrong, and Everyone Knows It” @alexismadrigal @TheAtlantic https://t.co/jFdIUgtttT",1
Sydney,2020-03-04 12:52:55+00:00,"En la mayoría de los supermercados de Sydney no se consigue el papel higiénico.. (entre otras cosas)
Encima acá no existe el bidet 🤣
#coronavirus https://t.co/uBajPw2d6q",1
Sydney,2020-03-04 12:54:18+00:00,Coronavirus: WHO announces global death rate is 3.4% #Coronavirus https://t.co/RiJiwY2hAt,1
Sydney,2020-03-04 12:58:51+00:00,"#Australians right now! 😂🤦🏻‍♂️

#ToiletPaperMovies #toiletpapergate #COVIDー19 #coronavirus #CoronavirusOutbreak #coronavirusaustralia https://t.co/dsuO6BZOhg",1
Sydney,2020-03-04 13:49:01+00:00,Coronavirus: WHO announces global death rate is 3.4% #Coronavirus https://t.co/cxy0GxZ0ux,1
Sydney,2020-03-04 13:55:38+00:00,If there’s one thing that #coronavirus has taught me it’s that I don’t use nearly as much toilet paper as I thought I did (in comparison). #toiletpapercrisis,3
Sydney,2020-03-04 18:04:36+00:00,Coronavirus: WHO announces global death rate is 3.4% #Coronavirus https://t.co/BgcjP7TRAg,1
Sydney,2020-03-04 18:05:12+00:00,"Tokyo 2020 could be postponed amid coronavirus outbreak, Olympic minister suggests  https://t.co/hjT2qPNfIp",1
Sydney,2020-03-04 18:23:59+00:00,Government says there is 'no reason' to stockpile supplies amidst coronavirus outbreak  https://t.co/EIZ48BAgoR,1
Sydney,2020-03-04 20:02:22+00:00,"Public Health Experts: Try ‘Footshake’ Instead of Handshake to Avoid Coronavirus

#Covid_19 #toiletpapercrisis #toiletpapergate @WHO @NSWHealth @healthgovau https://t.co/fnHzc9XBpP",1
Sydney,2020-03-04 20:08:41+00:00,"We’ve had bushfires, coronavirus and now I hear Genesis have reunited.... are we in hell???",1
Sydney,2020-03-04 20:14:06+00:00,@XtinaLaws nooo it’s cos everyone is panic buying toilet paper at the supermarkets because of coronavirus... so the shelves are legit empty and now people are stealing it from wherever they can 💀💀,1
Sydney,2020-03-04 20:21:48+00:00,The release of the next James Bond film No Time To Die has been postponed to November 2020 basically due to the COVID-19 Coronavirus https://t.co/ZiRtO0Q7QP,2
Sydney,2020-03-04 20:39:53+00:00,Vietnam is leading the world in its response to #coronavirus We’re taking bookings for September for https://t.co/vqHpg69JXB women’s tour. There’s #toiletpaper!https://t.co/ZHYpkcDkPn,5
Sydney,2020-03-04 20:45:30+00:00,The possible economic consequences of a global #coronavirus pandemic. Could it be of a same magnitude as the #GFC? @PwC_AU https://t.co/wvsbwyuLDV #ausecon #auspol,1
Sydney,2020-03-04 20:45:30+00:00,The possible economic consequences of a global #coronavirus pandemic. Could it be of a same magnitude as the #GFC? @PwC_AU https://t.co/wvsbwyuLDV #ausecon #auspol,1
Sydney,2020-03-04 20:50:12+00:00,".@cammackellar time to refresh the national poem. I’ll start us off. “I love a sunburnt country, A land of clean arseholes, Of.... #toiletpapercrisis #ToiletPaperApocalypse #ToiletPaperEmergency #coronavirus #Covid_19 #bushfires #australianbushfire #floods #sportsrorts",4
Sydney,2020-03-04 20:51:21+00:00,@Sonic_Booth I’m that off sitting in Sydney traffic. I love it when I have court in the city and can catch the train. Im on the train today and it’s glorious. Actually it’s a lot more empty then usual. Coronavirus?,5
Sydney,2020-03-04 20:51:52+00:00,Do more regular train users than me feel train passenger numbers are down due to coronavirus fears? My shire to city train today is pretty comfortable for once.,3
Sydney,2020-03-04 21:08:01+00:00,Well that’s one way to get consumers to buy print newspapers again...! You’re quick off the mark @TheNTNews #toiletpapercrisis #coronavirus https://t.co/IZ6RkT1hhZ,1
Sydney,2020-03-04 21:32:29+00:00,What’s the odds on Trump calling a National Emergency and cancelling the election due to Coronavirus...,1
Sydney,2020-03-04 21:37:13+00:00,"@helloiconworld @chainlink @MakerDAO With no end in sight to the covid19 outbreak should you not be scheduling all meetings via remote conference calls?

Safety first is of course paramount.",1
Sydney,2020-03-04 21:47:48+00:00,"@InnesKay One of Jane Caros little friends blamed him for coronavirus earlier, geez the bloke’s got some pull hasn’t he? Is there anything he can’t do?",1
Sydney,2020-03-04 21:58:48+00:00,People who say #CoronaVirus is like the flu should book a  trip to #Korea #Iran and #Milan...,1
Sydney,2020-03-04 22:07:52+00:00,"People are so busy stocking up on toilet paper to prepare for #coronavirus that they forgot to realize that if they don’t have food to eat, they won’t be able to use their precious toilet paper. #toiletpapercrisis",1
Sydney,2020-03-04 22:23:22+00:00,At least 42 Australians diagnosed with coronavirus as authorities advise people to stay calm  https://t.co/BD68uSV8Do,1
Sydney,2020-03-04 22:25:52+00:00,Italy shuts down schools and bans fans from sporting events amid coronavirus outbreak  https://t.co/pPgHDeIF4z,1
Sydney,2020-03-04 22:31:10+00:00,India’s namaste is ready to make a world comeback due to coronavirus https://t.co/0vzXxzjEUP via @ThePrintIndia,1
Sydney,2020-03-04 22:41:30+00:00,Protect yourself and your community from coronavirus with common sense precautions: wash your hands &amp; stay home when sick.,5
Sydney,2020-03-04 22:46:52+00:00,Flaming toilet rolls! It’s irresponsible of @mjrowland68 to show this vision of #burningbogroll - the nation will not cope. #shitsoutofcontrol #ToiletPaperApocalypse #ToiletPaperEmergency #toiletpapercrisis #coronavirusaustralia #coronavirus https://t.co/FjGHG8yQL4,1
Sydney,2020-03-04 22:53:26+00:00,@elif_dmrcglu @madametripoli Özel olarak sakladıklarını sanmıyorum ama çoğu insanda çok hafif belirtiler verdiği için farkında olmadan coronavirus'la yaşıyan çok sayıda insan olabilir TR'de.,3
Sydney,2020-03-04 22:56:13+00:00,"Today in DeSiGn tHiNkiNg: Some oik claims coronavirus can be solved by science using the design thinking process of researching, testing, and iterating that design thinking got from science. Maybe they just need to “do empathy” idk ¯\_(ツ)_/¯ https://t.co/BrVUxHrq9O",3
Sydney,2020-03-04 23:02:06+00:00,Stigmabase —  Fears for indigenous over coronavirus: Menzies School of Health Research epidemiologist Andrew Ross said Aboriginal and Torres Strait Islander Australians needed to be involved in ... View article... https://t.co/N92VMJCJrQ,1
Sydney,2020-03-04 23:21:00+00:00,"With current concerns regarding the Corona Virus we felt this information could be of benefit. 

The link has useful FAQ information about the illness together with travel and sporting event guidelines. 

#coronavirus #becalm #washyourhands 🖐

https://t.co/qHjYwgndkE",3
Sydney,2020-03-04 23:26:39+00:00,Now zeta is sending me emails about coronavirus,1
Sydney,2020-03-05 00:17:08+00:00,"@kailamurnain @TheNTNews actually printed a toilet paper lift out in today’s edition 😂

#COVID2019 #coronavirus #pandemic #ToiletPaper #PanicBuying #NTNews

https://t.co/Z57SwyyVNF https://t.co/tDsf32ehMR",1
