City,Datetime,Text,DistilBERT_Label,DistilBERT_Score,BERT_Label,BERT_Score
Sydney,2020-02-09 09:58:33+00:00,Please help me if you know the answer! Can civilised world take class action for spreading Coronavirus for allowing their ppl eating to eat food which spreaders the virus and keeping it quite till it’s too late.,NEGATIVE,0.988701701,Neutral,3
Sydney,2020-02-09 10:01:31+00:00,湖北台主播也太🉑️了吧！#coronavirus #WuhanCoronovirus #hubei https://t.co/RCqz8ZAedL,NEGATIVE,0.988802254,Mostly Positive,5
Sydney,2020-02-09 11:39:09+00:00,"ผู้ชายคนนึงก่อนเข้าขบวนรถไฟ นี่อยู่ถัดจากนางประมาณ3 เมตร นางคุยโทรศัพท์บอกปลายสายว่า เมียนางติด coronavirus 
ตอนนี้นางพยายามฉีดสเปรย์ฆ่าเชื้อทั่วบ้าน และทุกสิ่งอย่างที่เมียนางใช้
นางเล่าต่อไปว่า คนจีนสกปรกงั้นงี้ นี่คือ ไม่เอาอ่ะ กูไม่ขึ้นขบวนเดียวกับคนนี้แน่ๆ",NEGATIVE,0.93564868,Neutral,3
Sydney,2020-02-09 14:03:20+00:00,feux de forêt ? tempête de poussières ? tempête de glace ? coronavirus? inondations ? tempête de chauve souris ? nan mais on va où la ?,NEGATIVE,0.992789328,Slightly Negative,2
Sydney,2020-02-09 21:13:11+00:00,@supbinnie Coronavirus,NEGATIVE,0.987107337,Mostly Negative,1
Sydney,2020-02-09 22:29:50+00:00,It’s a doco about the start of coronavirus called “Don’t Lick That”. https://t.co/jh2uqFzGzM,NEGATIVE,0.992254734,Mostly Negative,1
Sydney,2020-02-09 23:03:13+00:00,"A great set of illustrations by Tiny Eyes comics on the unsung heroes of the Wuhan lockdown - food delivery drivers
https://t.co/NNDv5L4yil",POSITIVE,0.998757243,Mostly Positive,5
Sydney,2020-02-10 03:28:22+00:00,"Long queue to get onto the cruise ship , probably because of #coronavirus scare https://t.co/5lVjqUDpfv",NEGATIVE,0.997618258,Neutral,3
Sydney,2020-02-10 05:23:35+00:00,👍🏻 Thank you @DrTedros We need global efforts urgently to control the spread of the new coronavirus. Please help stop Sinophobia and racism against 🇨🇳 by getting the right messages across to the public! @syd_health @AustralasianEpi @SBSMandarin https://t.co/hiwey93Juq,POSITIVE,0.986734867,Mostly Positive,5
Sydney,2020-02-10 07:34:41+00:00,"@3stripescapital Well, short everything but oil and gold...
Just a sense that the economic impact of the coronavirus hasn't been fully priced in yet. Just take $FLT last Friday and today for example...",NEGATIVE,0.998078704,Neutral,3
Sydney,2020-02-10 08:39:59+00:00,"20 years in #sportsbiz means ""first time for everything"" situations become rarer. Today was not that day, client production day delayed as sponsored team's new 2020 playing uniform is stuck in China #coronavirus",NEGATIVE,0.998566329,Mostly Negative,1
Sydney,2020-02-10 09:18:14+00:00,Shorter Goldies: #coronavirus means a bigger kitchen sink #BTFD 🏛 🌊 https://t.co/PdHfKuQngU,NEGATIVE,0.998211384,Neutral,3
Sydney,2020-02-10 09:59:06+00:00,#medicalresearch #coronavirus #Australian https://t.co/3vLmqozvNU,NEGATIVE,0.986610472,Mostly Negative,1
Sydney,2020-02-10 10:13:07+00:00,No voiceover or captions. The marks on their face due to wearing mask for more than 6 hours tells everything. These are the doctors and nurses who are fighting the #coronavirus on the front lines. 🙏 https://t.co/q92C0kATpF,NEGATIVE,0.997363865,Mostly Positive,5
Sydney,2020-02-10 10:21:40+00:00,BBC News - Coronavirus: Four more people diagnosed in UK https://t.co/iFB9Mwux5G Plus new legal mechanisms for mandatory quarantine @NSWHealth,NEGATIVE,0.992292523,Mostly Negative,1
Sydney,2020-02-10 10:35:25+00:00,THE VIRUS: From the frontline of the coronavirus epidemic | ABC News https://t.co/FtXnqEWOcg via @YouTube,NEGATIVE,0.991188765,Mostly Positive,5
Sydney,2020-02-10 12:15:04+00:00,Expert who worked on Contagion film answers 10 questions about coronavirus  https://t.co/wKgMOumNam,NEGATIVE,0.976078868,Mostly Positive,5
Sydney,2020-02-10 14:31:58+00:00,Hand hygiene denialism has a long &amp; tragic history. #coronavirus  https://t.co/A4z1PYX21Q,NEGATIVE,0.996344507,Mostly Negative,1
Sydney,2020-02-10 17:43:50+00:00,At times like this I feel the need to exterminate the racist half of humanity and I will personally contract the coronavirus in order to do so,NEGATIVE,0.983368695,Slightly Positive,4
Sydney,2020-02-10 20:33:01+00:00,"Changing the definition of ""confirmed cases"" of #2019nCoV #coronavirus https://t.co/YqgvgSdr0m",NEGATIVE,0.991503,Mostly Negative,1
Sydney,2020-02-10 22:46:30+00:00,"It was about 100 years ago that we had the other flu pandemic!
https://t.co/KS6EXWoANk",NEGATIVE,0.995329738,Mostly Negative,1
Sydney,2020-02-11 02:03:35+00:00,"Agree that they’re doing more harm than containing the problem... This cruise was in Sydney few weeks ago, I love their love boat alert every time they depart the harbour 😢 #coronavirus #PrincessCruises https://t.co/YbeoBsWrNk",NEGATIVE,0.88450402,Mostly Positive,5
Sydney,2020-02-11 04:29:34+00:00,"The #coronavirus is a biological weapon that the government is using to exterminate the human race.

The media is censoring the truth coming out of China, people are dropping dead in the streets and the government is… https://t.co/kNiwkVF7aq",NEGATIVE,0.995624006,Mostly Negative,1
Sydney,2020-02-11 04:45:25+00:00,The coronavirus death toll has now surpassed 1000 - but there are fears it could just be the tip of the iceberg. @thomascflanagan https://t.co/692sy26L4e,NEGATIVE,0.994119942,Mostly Negative,1
Sydney,2020-02-11 09:47:55+00:00,"Ruh roh... 

Australian iron ore, coal and LNG exports down sharply in early February. With lower tourism exports, ""X"" ain't looking too crash hot for Q1 GDP #coronavirus #TCDamien

@WestpacMacro's @Robert__Rennie has more detail here 👇 https://t.co/KU6sLxwKqE https://t.co/n6DOmET8oA",NEGATIVE,0.996898293,Slightly Negative,2
Sydney,2020-02-11 10:19:55+00:00,"When you read stuff or hear people comparing flu, SARS and #coronavirus, arm yourself with information about their critical differences. 

A good place to start is this report by @sophiescott2 and @Sasbites.

#coronaviruschina 
 https://t.co/e6dvVj5JYO",POSITIVE,0.712226927,Slightly Positive,4
Sydney,2020-02-11 11:57:28+00:00,"Spent the last evening in Australia 🇦🇺 for this time with delightful dinner with friend and former PM @TurnbullMalcolm. Which would be the consequences for China, the region and the world economy of the coronavirus? We had far more questions than we had answers at this stage.",POSITIVE,0.597037554,Slightly Positive,4
Sydney,2020-02-11 12:50:17+00:00,"some old drunk dumbass at the train station called me a cross dresser because he was harrassing an Indian guy for having coronavirus (???) and I yelled at him to shut the fuck up 

i was wearing the most traditionally masc clothing I own so I just don't know anymore",NEGATIVE,0.999549091,Mostly Negative,1
Sydney,2020-02-11 18:17:36+00:00,The slowdown in new #coronavirus cases in China is why risk assets are rallying today (apparently). Easy to engineer a slowdown when you cherry pick the data 👇 https://t.co/NslszJe1tL,NEGATIVE,0.98165983,Slightly Positive,4
Sydney,2020-02-11 19:46:10+00:00,Something doesn’t add up with China’s reporting on Coronavirus. If they are reacting to the crisis like this then something has gone very very wrong. https://t.co/Xv7oM9cBGx,NEGATIVE,0.999493003,Mostly Negative,1
Sydney,2020-02-11 21:59:34+00:00,Some measured perspectives here: The Urgent Questions Scientists Are Asking About Coronavirus https://t.co/U4jttckS7I,POSITIVE,0.982281566,Neutral,3
Sydney,2020-02-11 22:32:22+00:00,"@Bidhya_rimalll Lol..she is right tho, all that saliva in the age of coronavirus.",NEGATIVE,0.958708882,Mostly Negative,1
Sydney,2020-02-12 02:35:05+00:00,"@ChristineEwing7 @markdreyfusQCMP The first source says 9 days, the seconds says “not very long” as I stated. Given the uncertainty, the claim that an Australian made mattress is less likely to be contaminated with Coronavirus is reasonable. That is ALL the Harvey Norman add claimed.",NEGATIVE,0.592226267,Slightly Negative,2
Sydney,2020-02-12 06:28:09+00:00,Coronavirus: WHO says outbreak poses a 'very grave threat for the rest of the world'  https://t.co/FFCRKQRnDC,NEGATIVE,0.996616542,Mostly Negative,1
Sydney,2020-02-12 10:26:58+00:00,Several Australians among at least 170 people diagnosed with coronavirus on cruise ship quarantined in Japan  https://t.co/Ox7jDhIpeD,NEGATIVE,0.980415106,Mostly Negative,1
Sydney,2020-02-12 10:31:31+00:00,@kaye_rolls and I worked together to write this commentary on #misinformation and #SocialMedia - very timely considering #coronavirus https://t.co/4AGihQcveG,POSITIVE,0.962428749,Slightly Positive,4
Sydney,2020-02-12 12:13:46+00:00,"Coronavirus effect

https://t.co/tJ8YjZOAhQ",NEGATIVE,0.992173433,Mostly Negative,1
Sydney,2020-02-12 12:57:50+00:00,Wow: Singapore's #DBS bank sends 300 staff home after one contracts coronavirus https://t.co/Y8TrKGk48F,POSITIVE,0.930455685,Mostly Negative,1
Sydney,2020-02-12 15:37:53+00:00,@tbnsaa Coronavirus?,NEGATIVE,0.994626701,Mostly Negative,1
Sydney,2020-02-12 19:35:37+00:00,"🤔 TURBULENT TIMES FOR BUSINESS 💮 #coronavirus and the 🌐 #worldeconomy

There are many challenges the coronavirus poses and particularly because it originates in 🇨🇳 China.

Peter Drucker, considered by many the 'father of modern management', provides us with these wise words: https://t.co/cnYilQZ9N1",POSITIVE,0.997235358,Slightly Negative,2
Sydney,2020-02-12 19:51:27+00:00,#MWC 2020: Smartphone showcase cancelled over coronavirus fears https://t.co/khkBju0kcL,NEGATIVE,0.998222888,Mostly Negative,1
Sydney,2020-02-12 20:45:50+00:00,I played a game a few years ago called Plague Inc. The way coronavirus is currently playing out is giving me actual flashbacks to the game — it’s almost all happening the same way as the game’s simulation. Eerily so. #CoronavirusOutbreak,NEGATIVE,0.923685193,Mostly Negative,1
Sydney,2020-02-12 21:48:25+00:00,We're in danger of drowning in a coronavirus 'infodemic'. Here's how we can cut through the noise https://t.co/Aygds8b7H4 via @ConversationEDU indeed or how many more businesses will have to close?,NEGATIVE,0.998264015,Mostly Negative,1
Sydney,2020-02-12 22:23:15+00:00,Should we consider postponing the Olympics until the coronavirus outbreak is under control? Coming up soon on @Studio10au - https://t.co/T9afBds50q | @newscomauHQ,NEGATIVE,0.997502863,Slightly Negative,2
Sydney,2020-02-12 23:21:03+00:00,"💮 🌐 Novel Coronavirus (2019-nCoV) #Importing #Exporting &amp; #GlobalTrading

🚫 Disruption to International Trade is growing in various ways due to the virus.

🌍🌎🌏 How is it affecting your  business in your country?

Follow
@LaceScoular
#importexportmadeeasy
VID:13Feb2020 https://t.co/MyydUUMxCT",NEGATIVE,0.986474097,Mostly Negative,1
Sydney,2020-02-13 01:48:45+00:00,Coronavirus: Revised diagnosis method in China sees case numbers soar  https://t.co/kMFHwSPWTN,NEGATIVE,0.978781104,Slightly Negative,2
Sydney,2020-02-13 03:18:21+00:00,Coronavirus: Revised diagnosis method in China sees case numbers soar  https://t.co/FFCRKQzMf2,NEGATIVE,0.973556876,Neutral,3
Sydney,2020-02-13 03:43:58+00:00,"Terrible experience with @qatarairways refusing to provide a refund for travel I have to Hong Kong in early March. Given the coronavirus outbreak , travel to China has become untenable at the moment.",NEGATIVE,0.998797297,Mostly Negative,1
Sydney,2020-02-13 04:45:41+00:00,Use promo code COVID19 to 19% off your brand new Casper mattress,NEGATIVE,0.997370243,Mostly Negative,1
Sydney,2020-02-13 05:33:46+00:00,"So today was my first day of school for the year and the coronavirus jokes were in full swing, as expected",POSITIVE,0.960654736,Neutral,3
Sydney,2020-02-13 06:48:07+00:00,Australian universities are dependent upon Chinese students to keep the lights on and fund PhD students through casualised work. With the #chinatravelban @Sydney_Uni has a problem #auspol #highered #Coronavirustruth #CoronavirusOutbreak #COVID19 https://t.co/eIJYLGdbsN,NEGATIVE,0.994342804,Slightly Negative,2
Sydney,2020-02-13 08:53:34+00:00,"With coronavirus and bushfires, will Australia hit a recession this year?",NEGATIVE,0.99784112,Mostly Negative,1
Sydney,2020-02-13 09:05:25+00:00,So as I’m travelling back through Hong Kong... I have to stay off work and self-isolate when I’m back due to CoronaVirus... https://t.co/m87lLkzldS,NEGATIVE,0.998333275,Mostly Negative,1
Sydney,2020-02-13 09:10:03+00:00,Australia to extend travel ban on visitors from China amid coronavirus concerns  https://t.co/egVLMSB6Hs,NEGATIVE,0.991333544,Mostly Negative,1
Sydney,2020-02-13 09:11:48+00:00,"Hubei party chief replaced amid coronavirus outbreak, state media reports  https://t.co/wsneaU07Jg",NEGATIVE,0.993842006,Mostly Negative,1
Sydney,2020-02-13 09:12:49+00:00,Several Australians among at least 218 people diagnosed with coronavirus on cruise ship quarantined in Japan  https://t.co/Ox7jDhIpeD,NEGATIVE,0.982404292,Mostly Negative,1
Sydney,2020-02-13 11:36:38+00:00,"On the bright side, with the CRISPR edited babies in China, we will soon know if #coronavirus uses CCR5 as a co-receptor....",NEGATIVE,0.67247951,Neutral,3
Sydney,2020-02-13 12:07:57+00:00,Australia to extend travel ban on visitors from China amid coronavirus concerns  https://t.co/WViHdhUApN,NEGATIVE,0.992311537,Mostly Negative,1
Sydney,2020-02-13 20:44:30+00:00,"Nomura quant team: ""Our proprietary gauge of global stock market sentiment is at its highest level in about a year. With the stock market increasingly looking euphoric, we think the 'buying panic' in the market may be close to peaking."" 🐂💵📈🤑🎈#coronavirus https://t.co/FlQXW9AGwG",NEGATIVE,0.984938025,Slightly Negative,2
Sydney,2020-02-13 23:22:17+00:00,"@BorisJohnson
@BBCNews
@UKParliament
Wuhan coronavirus debate
https://t.co/xd5EXmfDdS",NEGATIVE,0.987568259,Mostly Negative,1
Sydney,2020-02-14 00:26:37+00:00,"The ASX is shrugging off coronavirus fears, despite the outbreak punching a hole in the Australian economy (via @BIAUS) https://t.co/O3UgvdvCPS",NEGATIVE,0.990043879,Mostly Negative,1
Sydney,2020-02-14 01:02:27+00:00,@ms_michellelaw And get Coronavirus!,NEGATIVE,0.98818177,Mostly Positive,5
Sydney,2020-02-14 02:36:55+00:00,Antidote to nuclear explosion in Wuhan. Coronavirus is effects of Little Boy and Fat Man nuclear accident at nuclear plant in China.,NEGATIVE,0.98036468,Slightly Positive,4
Sydney,2020-02-14 03:27:06+00:00,Japan confirms coronavirus death as experts criticise Diamond Princess quarantine | The New Daily https://t.co/FGpipP9CKn,NEGATIVE,0.996854782,Mostly Negative,1
Sydney,2020-02-14 03:33:48+00:00,Coronavirus is to evict population of Princess Diana Spencer alive after Paris. ? France Yes looking for her. Write ideas in resilience only one alive.,NEGATIVE,0.967397451,Mostly Negative,1
Sydney,2020-02-14 09:22:29+00:00,@gamerlearner @AmandasAudit But you could come in on tourist visa to sit exams.... I think TeQSA reqs (in non coronavirus times) would be the stoppage?,NEGATIVE,0.99177438,Neutral,3
Sydney,2020-02-14 20:51:28+00:00,Coronavirus whistleblower death sparks public anger https://t.co/DFFuDzXUqd as it should,NEGATIVE,0.994883955,Mostly Negative,1
Sydney,2020-02-15 02:12:32+00:00,"Spotted. #coronavírus @ Sydney, Australia https://t.co/O49Bc4CqZq",NEGATIVE,0.958969295,Mostly Negative,1
Sydney,2020-02-15 02:20:03+00:00,"@JulianBurnside Julian you are a knowledgeable person, can free world take class again China spreading the Coronavirus and kept it hush till it was too late and ignored the lessons learned from SAR?",POSITIVE,0.954105079,Neutral,3
Sydney,2020-02-15 02:43:28+00:00,These savages must be put in place. They are raping and murdering people in Nordic countries with impunity. This sect is more dangerous for humanity than coronavirus. https://t.co/I1ZFpuAW2X,NEGATIVE,0.994215548,Mostly Positive,5
Sydney,2020-02-15 05:48:19+00:00,"This is a shoutout to the dedicated business continuity and crisis management teams fighting a new and invisible enemy.

This is what we train for.  

Onward.

#Coronavirus #COVID #businesscontinuity #crisismanagement #crisis #prepared #notbau https://t.co/SowxiKgOlD",POSITIVE,0.993434787,Mostly Positive,5
Sydney,2020-02-15 06:38:18+00:00,BBC News - Coronavirus: Beijing orders 14-day quarantine for returnees https://t.co/mDmJKTQAAT,NEGATIVE,0.99419421,Mostly Negative,1
Sydney,2020-02-15 07:51:46+00:00,"Some folks are taking the piss because the curent pandemic is 'novel' and quite punny.

🍻🍺🍺🍻🍺🍺🍻🍺🍺🍻🍺🍺

No-one in their right mind, gifted comically or not, wishes for this virus to win.

Everyone wants our neighbours… https://t.co/C9vk0cIHdG",NEGATIVE,0.994158864,Mostly Negative,1
Sydney,2020-02-15 07:56:15+00:00,NSW Researchers Breakthrough on Coronavirus https://t.co/nM7YmkAPVK,POSITIVE,0.929882228,Mostly Positive,5
Sydney,2020-02-15 10:12:58+00:00,This is a shocker. What a terrifying situation. I feel so much for all those onboard. #COVID19 #DiamondPrincess https://t.co/15gnKCN7cM,POSITIVE,0.995288253,Mostly Positive,5
Sydney,2020-02-15 10:15:20+00:00,"Coronavirus: Death toll jumps past 1,500 in mainland China  https://t.co/kMFHwSPWTN",NEGATIVE,0.996989429,Mostly Negative,1
Sydney,2020-02-15 10:54:32+00:00,Silent town... #coronavirus https://t.co/GOexYn2YkY,NEGATIVE,0.993920088,Mostly Negative,1
Sydney,2020-02-15 12:10:51+00:00,@DonMcLubin @sunshinessp411 @SpiritRiven @smarsilia @kim9973 @johnpilger We don’t know the fatality rate yet for #coronavirus because there are probably a lot of undiagnosed mild cases in Wuhan. They are only testing the sickest people at the moment.,NEGATIVE,0.989285886,Mostly Negative,1
Sydney,2020-02-15 12:13:57+00:00,@BeijingPalmer @johnpilger Compare the efforts in China to the efforts made in US in the swine flu pandemic over a decade ago and you will see that China is doing more than any country has ever done before.,POSITIVE,0.997393489,Mostly Positive,5
Sydney,2020-02-15 13:10:33+00:00,"so just when i thought this is the worst day, my bestfriend and her boyfriend called me from bali, drunk, telling me she loves me and misses me, started crying in the bar and when I told her I was sick, telling me not to get coronavirus. So sweet, thanks bby 🥰",POSITIVE,0.847046852,Mostly Positive,5
Sydney,2020-02-15 21:29:34+00:00,"This by Peter Sandman &amp; @EIDGeek, as relevant now as 17 years ago! #COVID19 https://t.co/CW83egnPR4",NEGATIVE,0.898509443,Mostly Positive,5
Sydney,2020-02-15 22:12:13+00:00,"Someone should do an interrupted time series analysis of my step count. NB 26th Jan = end of holiday, return to work #COVID19 #epitwitter https://t.co/eb07QCds6m",NEGATIVE,0.999168396,Mostly Negative,1
Sydney,2020-02-15 23:49:54+00:00,Completely disagree. Have seen no evidence of racism b/c coronavirus.  Your proposal smacks of public servants making work when nothing needs to be done. https://t.co/JmLW8BH7Zm,NEGATIVE,0.982067585,Mostly Negative,1
Sydney,2020-02-16 02:39:49+00:00,"Great &amp; now members of cruise have tested positive to Corona Virus in Malaysia. So genies out of bottle &amp; is this couple in quarantine? #coronarvirus 
Adelaide couple finally home after being stranded on Westerdam cruise ship by coronavirus fears. https://t.co/Z6RDj9kLv3",NEGATIVE,0.981243074,Mostly Positive,5
Sydney,2020-02-16 04:56:03+00:00,"The plagues of Morrison just got to TWELVE:
1 Drought
2 Fire
3 Smoke
4 Hail
5 Dust
6 Flood
7 Coronavirus
8 More floods
9 Enfeeblement virus in the #Nats
10 Evacuations
11 #SportsRorts, 1, 2, 3
12 Sex orgy
13 WD40 causes cancer (not really) 
#auspol",NEGATIVE,0.997332335,Mostly Negative,1
Sydney,2020-02-16 04:56:50+00:00,"The plagues of Morrison just got to THIRTEEN:
1 Drought
2 Fire
3 Smoke
4 Hail
5 Dust
6 Flood
7 Coronavirus
8 More floods
9 Enfeeblement virus in the #Nats
10 Evacuations
11 #SportsRorts, 1, 2, 3
12 Sex orgy
13 WD40 causes cancer (not really) 
#auspol",NEGATIVE,0.996996045,Mostly Negative,1
Sydney,2020-02-16 05:00:28+00:00,Painstakingly carefully applied by @Dr_Lockdown,NEGATIVE,0.870029807,Mostly Negative,1
Sydney,2020-02-16 06:46:08+00:00,"I think I'm coming down with a cold, and let's just say that starting the Pandemic doco on Netflix maybe wasn't the smartest idea",NEGATIVE,0.999705493,Slightly Negative,2
Sydney,2020-02-16 07:24:25+00:00,@bencjenkins They are. We are. Metaphors for nuclear energy or coronavirus or summat.,NEGATIVE,0.756580293,Mostly Positive,5
Sydney,2020-02-16 07:28:40+00:00,@paulmozur fabulous thread Paul. This is one if the more sensible &amp; thoughtful threads on what would appear to be the real picture on coronavirus measures https://t.co/gNixljc6bF,POSITIVE,0.939285755,Mostly Positive,5
Sydney,2020-02-16 07:31:21+00:00,"It seems like, at Palace Chinese Restaurant on Castlereigh Street at least, desperate pleas to get people eating at our Chinese institutions in the face of xenophobic coronavirus hysteria are working. Other places… https://t.co/ygTsr2bgps",NEGATIVE,0.997083008,Slightly Negative,2
Sydney,2020-02-16 10:48:32+00:00,@Dr_Lockdown I didn't know if you wanted to be tagged! Lol,NEGATIVE,0.996243477,Mostly Negative,1
Sydney,2020-02-16 12:52:30+00:00,Ugh. Go support a local Chinese restaurant today! #coronavirus #racialpanic https://t.co/kQfD8Z5gJM,NEGATIVE,0.99410218,Mostly Negative,1
Sydney,2020-02-16 19:26:21+00:00,"💮🚢🛑🌐
Coronavirus Already Hitting Shipping Hard

by Mikhail Voytenko 
@Maritime_Bullet

via @LanceScoular

#coronavirus #shipping #internationaltrade #logistics #globaltrade #supplychain 

https://t.co/FXfjRKGBhI https://t.co/idbMcSNdKZ",NEGATIVE,0.999294996,Mostly Negative,1
Sydney,2020-02-17 02:33:41+00:00,@Peter_Strachan @johnpilger How could we rely on that 2% it’s just not a reliable figure / they aren’t even testing people in China unless they are hospitalised with severe symptoms. If you only look at hospitalised cases of influenza then it has a higher mortality rate than coronavirus.,NEGATIVE,0.999631882,Slightly Negative,2
Sydney,2020-02-17 06:13:28+00:00,@AlanJames999 @DontDenyThe @johnpilger You do realise that there have been other previous situations such as H1N1 pandemic in USA? In previous similar situations the country with the outbreak has not quarantined in this way? That is the point Pilger is making. There are double standards for China.,NEGATIVE,0.968548238,Mostly Negative,1
Sydney,2020-02-17 09:14:06+00:00,"Australian evacuees from the #diamondprincesscruise will be quarantined for 14 days in Darwin upon arrival, amid concerns some passengers could be carrying #Coronavirus @ScottMorrisonMP @GregHuntMP @MarisePayne https://t.co/3si1qrZp2x @SBSNews",NEGATIVE,0.997337162,Mostly Negative,1
Sydney,2020-02-17 09:27:07+00:00,There's been a lot of focus on the plunge in shipping rates recently... Macquarie chart #coronavirus #supplychains #trade https://t.co/FgPgHo0Tqe,NEGATIVE,0.988901258,Neutral,3
Sydney,2020-02-17 10:07:23+00:00,@Peter_Strachan I was isolated  with possible coronavirus so I learned a lot about what the Oz govt are doing and I’m afraid from the inside it doesn’t look good. The methods of containment were very slack and non scientific and the health dept were refusing to test a lot of likely cases....,NEGATIVE,0.999616861,Mostly Negative,1
Sydney,2020-02-17 10:57:07+00:00,"Far out. They just cancelled the #TokyoMarathon in March because of coronavirus. Only elite fields to run. 

38,000 amateur runners won’t get refunded their entry $$. 2020 entries have been deferred until next year, but you still have to pay the 2021 entry fee. Crook. #marathon https://t.co/4qEM0SKvHM",NEGATIVE,0.997593343,Mostly Negative,1
Sydney,2020-02-17 12:31:16+00:00,My latest #LanguageMatters column on the #etymology of #quarantine - its origins in the #Venetian policy in #Mediterranean ports of the isolation of ships for a #trentina during the #BlackDeath &amp; reasons for a change to #quarantina - https://t.co/V8BSD7Vdj8 @SCMPNews #coronavirus,NEGATIVE,0.991091669,Mostly Positive,5
Sydney,2020-02-17 14:05:02+00:00,"Australia has extended its travel ban on foreign nationals travelling from mainland China to 22 February, with it continuing to impose a 14-day #quarantine on vessels departing the country bound for Australian ports | #coronavirus 

#ArgusMetals  news: https://t.co/2VX7nNheQx https://t.co/AI8E76NHES",NEGATIVE,0.987255931,Mostly Negative,1
Sydney,2020-02-17 22:30:18+00:00,"$AAPL Apple warns on revenue guidance due to production delays, weak demand in China because of coronavirus https://t.co/4pD2wkK6gU",NEGATIVE,0.999414682,Mostly Negative,1
Sydney,2020-02-18 02:09:23+00:00,Full house at the Kirby today for Raina MacIntyre’s seminar on coronavirus. https://t.co/T0UCJg18xz,NEGATIVE,0.936731517,Slightly Positive,4
Sydney,2020-02-18 02:24:16+00:00,"Work already being done on SARS &amp; MERS vaccines could help with coronavirus, but still a long way to go. Any vaccine may take 12-18 months.",NEGATIVE,0.99636519,Slightly Positive,4
Sydney,2020-02-18 02:29:42+00:00,"70% of people on Diamond Princess cruise ship were asymptomatic, says Raina MacIntyre on #coronavirus",NEGATIVE,0.981596947,Mostly Negative,1
Sydney,2020-02-18 02:41:48+00:00,"Some research suggests that #coronavirus will peak in February, other research suggests April. We’re still lacking complete data.",NEGATIVE,0.999409437,Neutral,3
Sydney,2020-02-18 05:13:38+00:00,"The women in this office are very well informed about the coronavirus.
By each other.",POSITIVE,0.999779999,Mostly Positive,5
Sydney,2020-02-18 05:29:40+00:00,Coronavirus: State media reports death of Wuhan hospital director as global death toll rises to almost 1900  https://t.co/FFCRKQzMf2,NEGATIVE,0.998218834,Mostly Negative,1
Sydney,2020-02-18 09:15:56+00:00,Why are they not testing the #ChristmasIsland evacuees for #coronavirus before they bring them home? Doesn’t seem very scientific to imprison them but then do such a bad job of quarantine. We already know that people can be asymptomatic carriers and incubation up to 24 days,NEGATIVE,0.99966228,Mostly Negative,1
Sydney,2020-02-18 10:23:12+00:00,"Sure looks like China is returning to business as usual... @CapEconGlobal chart using data from CEIC, Wind #coronavirus https://t.co/FbwY3w7Icb",NEGATIVE,0.998268127,Mostly Negative,1
Sydney,2020-02-18 10:36:45+00:00,"Shipping Should Shrug Off Coronavirus but Escalation Risks Supply Shain Contagion

by Adam Kent of @InfoMSI

via @Splash_247

https://t.co/fmcEnrnhC8 https://t.co/vJjHOk839Y",NEGATIVE,0.997581244,Slightly Negative,2
Sydney,2020-02-18 11:07:27+00:00,"$MO $JUUL &amp; #coronavirus 

No revenue exposure to China for either business.

No supply chain exposure for $MO.

Minimal supply chain exposure for $JUUL (pods made in the ol’ USA).

All the other reasons to own right now found here: https://t.co/hDIaBFz2wl",NEGATIVE,0.999272287,Mostly Negative,1
Sydney,2020-02-18 12:49:10+00:00,Let’s all go support the affected Chinese restaurants! #coronavirus #iwilleatwithyou,NEGATIVE,0.809373558,Mostly Negative,1
Sydney,2020-02-19 01:29:22+00:00,"I was thinking about cancelling my trips to Singapore, Taiwan and Japan in May with the whole coronavirus thing going around but I've decided to go ahead with it 😊
I love travelling too much and I've survived 3 tsunami's while in Japan so I think I'll be ok 😂",NEGATIVE,0.822656631,Neutral,3
Sydney,2020-02-19 05:20:00+00:00,"... Ус үзэлгүй гутлаа тайлж 
Уул үзэлгүй хормой шуух гэдэг билүү? #CoronaVirus #ЦагаанСарЦуцлах, #ХолХорио #ФитнесХаах #ЗаалХаах",NEGATIVE,0.965633512,Mostly Negative,1
Sydney,2020-02-19 07:48:27+00:00,"NAB cashless retail sales index pointing to a bounce in the ABS series of 0.2% in January. While such a result will be deemed to be ""strong"" given the bushfires and early #coronavirus impact, the index has lost a bit of its predictive powers recently #ausbiz https://t.co/j0IjA1hXhh",NEGATIVE,0.9996984,Slightly Negative,2
Sydney,2020-02-19 09:17:16+00:00,ANZ's Stateometer suggests there'll be little joy in Australia's Q4 GDP report. And then we have significant headwinds in early 2020.. #coronavirus #AustralianFires https://t.co/07ZYOv3Ywx,NEGATIVE,0.999224782,Slightly Negative,2
Sydney,2020-02-19 18:43:47+00:00,"@Bay49Wanderers If they paid $1m for every goal they score to charity to find a cure for coronavirus, I'd still want them to lose...to nil...😂",NEGATIVE,0.999420643,Mostly Negative,1
Sydney,2020-02-19 20:21:21+00:00,Realities of the affect the #coronavirus is having on businesses in Oz. Oh I’m included in this article too. #iwilleatwithyou https://t.co/w1cSELLyde,NEGATIVE,0.962480128,Mostly Positive,5
Sydney,2020-02-19 20:49:33+00:00,It is a sign that you are reading too much about the coronavirus when you start dreaming up songs about getting people to wear masks and respirators! Of course I can’t remember the words now I am awake! Might have been a hit! #coronavavirus,NEGATIVE,0.999212146,Mostly Negative,1
